,close,predictions,to change,buy & hold result,algo result from "yesterday"
2217,1022.47,0,-0.000185825,1043.411264,1092.773295
2218,1022.28,0,-0.000352154,1043.217373,1092.773295
2219,1021.92,1,0.002524659,1042.849999,1092.773295
2220,1024.5,0,0,1045.482841,1095.532175
2221,1024.5,0,0,1045.482841,1095.532175
2222,1024.5,0,0,1045.482841,1095.532175
2223,1024.5,0,0.000488043,1045.482841,1095.532175
2224,1025,1,0.000409756,1045.993081,1095.532175
2225,1025.42,0,0.002321,1046.421683,1095.981076
2226,1027.8,1,-0.001809691,1048.850428,1095.981076
2227,1025.94,0,0,1046.952333,1093.997689
2228,1025.94,1,0.000497105,1046.952333,1093.997689
2229,1026.45,0,0.001169078,1047.472779,1094.541521
2230,1027.65,1,-0.000467085,1048.697356,1094.541521
2231,1027.17,1,-0.001489529,1048.207525,1094.030277
2232,1025.64,1,-0.000555751,1046.646189,1092.400687
2233,1025.07,0,-0.001375516,1046.064515,1091.793584
2234,1023.66,1,0.00137741,1044.625637,1091.793584
2235,1025.07,0,-0.000926766,1046.064515,1093.297432
2236,1024.12,1,0.000126938,1045.095058,1093.297432
2237,1024.25,0,1.95265E-05,1045.22772,1093.436214
2238,1024.27,0,-0.00070294,1045.24813,1093.436214
2239,1023.55,1,-0.000449416,1044.513384,1093.436214
2240,1023.09,1,-0.000957882,1044.043962,1092.944806
2241,1022.11,1,-0.000166323,1043.043891,1091.897893
2242,1021.94,1,-0.000518621,1042.870409,1091.716286
2243,1021.41,1,-0.001488139,1042.329554,1091.150098
2244,1019.89,1,-0.002157095,1040.778423,1089.526315
2245,1017.69,1,0.001346186,1038.533365,1087.176103
2246,1019.06,0,-0.000255137,1039.931424,1088.639644
2247,1018.8,0,0,1039.666099,1088.639644
2248,1018.8,0,0,1039.666099,1088.639644
2249,1018.8,0,0,1039.666099,1088.639644
2250,1018.8,0,-9.81547E-06,1039.666099,1088.639644
2251,1018.79,0,0,1039.655894,1088.639644
2252,1018.79,1,-0.000530041,1039.655894,1088.639644
2253,1018.25,1,-0.001816843,1039.104834,1088.062621
2254,1016.4,0,0.000816608,1037.216944,1086.085783
2255,1017.23,1,-0.000235935,1038.063943,1086.085783
2256,1016.99,0,-4.91647E-05,1037.819028,1085.829537
2257,1016.94,0,5.90005E-05,1037.768004,1085.829537
2258,1017,0,6.88299E-05,1037.829233,1085.829537
2259,1017.07,1,0.001700965,1037.900666,1085.829537
2260,1018.8,0,-9.81547E-06,1039.666099,1087.676495
2261,1018.79,0,9.81557E-06,1039.655894,1087.676495
2262,1018.8,0,0.003945819,1039.666099,1087.676495
2263,1022.82,0,9.77689E-06,1043.768432,1087.676495
2264,1022.83,0,-0.000469286,1043.778637,1087.676495
2265,1022.35,1,7.82511E-05,1043.288806,1087.676495
2266,1022.43,1,-0.000215174,1043.370445,1087.761606
2267,1022.21,1,0.000440223,1043.145939,1087.527549
2268,1022.66,0,0.000752938,1043.605155,1088.006303
2269,1023.43,0,2.93132E-05,1044.390926,1088.006303
2270,1023.46,0,-0.001426534,1044.42154,1088.006303
2271,1022,0,0,1042.931638,1088.006303
2272,1022,0,0.001213307,1042.931638,1088.006303
2273,1023.24,0,0,1044.197034,1088.006303
2274,1023.24,1,0,1044.197034,1088.006303
2275,1023.24,0,-0.00135843,1044.197034,1088.006303
2276,1021.85,0,-0.000733963,1042.778566,1088.006303
2277,1021.1,1,0.000137107,1042.013205,1088.006303
2278,1021.24,1,-0.00019584,1042.156072,1088.155476
2279,1021.04,0,-0.000460315,1041.951976,1087.942372
2280,1020.57,1,-0.000921054,1041.47235,1087.942372
2281,1019.63,1,-0.00019615,1040.513098,1086.940318
2282,1019.43,0,0.000461042,1040.309002,1086.727115
2283,1019.9,1,0.000235317,1040.788628,1086.727115
2284,1020.14,1,0.000597957,1041.033543,1086.982841
2285,1020.75,1,-0.000813128,1041.656037,1087.63281
2286,1019.92,1,0.000764766,1040.809037,1086.748426
2287,1020.7,1,-0.000323308,1041.605013,1087.579534
2288,1020.37,0,-0.000970236,1041.268254,1087.227911
2289,1019.38,0,-0.000304106,1040.257978,1087.227911
2290,1019.07,0,0,1039.941628,1087.227911
2291,1019.07,1,0.001462117,1039.941628,1087.227911
2292,1020.56,1,0.001234616,1041.462145,1088.817566
2293,1021.82,0,-0.000127224,1042.747951,1090.161838
2294,1021.69,1,0.000146816,1042.615289,1090.161838
2295,1021.84,1,-0.002299773,1042.768361,1090.321891
2296,1019.49,0,-0.001853868,1040.370231,1087.814398
2297,1017.6,1,0.001454403,1038.441521,1087.814398
2298,1019.08,1,-0.001040154,1039.951833,1089.396518
2299,1018.02,0,0.001797607,1038.870123,1088.263378
2300,1019.85,0,0.001157033,1040.737604,1088.263378
2301,1021.03,1,-0.000998991,1041.941771,1088.263378
2302,1020.01,1,0,1040.900881,1087.176212
2303,1020.01,1,0,1040.900881,1087.176212
2304,1020.01,1,-9.80383E-06,1040.900881,1087.176212
2305,1020,0,9.80392E-06,1040.890676,1087.165554
2306,1020.01,0,-6.86268E-05,1040.900881,1087.165554
2307,1019.94,0,-0.001529502,1040.829447,1087.165554
2308,1018.38,1,-0.000127654,1039.237497,1087.165554
2309,1018.25,0,-0.002897127,1039.104834,1087.026773
2310,1015.3,1,0.000453068,1036.094415,1087.026773
2311,1015.76,0,-0.000728519,1036.563836,1087.51927
2312,1015.02,0,-0.000995054,1035.80868,1087.51927
2313,1014.01,1,-0.000956598,1034.777994,1087.51927
2314,1013.04,0,-0.000681118,1033.788128,1086.478951
2315,1012.35,1,0.000770485,1033.083996,1086.478951
2316,1013.13,0,-0.000276371,1033.879971,1087.316067
2317,1012.85,1,-0.000829343,1033.594236,1087.316067
2318,1012.01,1,-0.000503948,1032.737032,1086.414309
2319,1011.5,0,0.001641127,1032.216587,1085.866813
2320,1013.16,0,-0.000513246,1033.910585,1085.866813
2321,1012.64,1,-0.001076394,1033.379935,1085.866813
2322,1011.55,0,-0.001700361,1032.267611,1084.697992
2323,1009.83,0,-0.001653744,1030.512384,1084.697992
2324,1008.16,0,1.98381E-05,1028.80818,1084.697992
2325,1008.18,0,0.001279533,1028.82859,1084.697992
2326,1009.47,0,-0.001327429,1030.14501,1084.697992
2327,1008.13,0,0.001150645,1028.777566,1084.697992
2328,1009.29,1,9.90796E-06,1029.961324,1084.697992
2329,1009.3,0,-1.98157E-05,1029.971529,1084.708739
2330,1009.28,0,0,1029.951119,1084.708739
2331,1009.28,0,6.93564E-05,1029.951119,1084.708739
2332,1009.35,0,-0.001416753,1030.022553,1084.708739
2333,1007.92,1,0.001349313,1028.563265,1084.708739
2334,1009.28,1,9.90805E-05,1029.951119,1086.172351
2335,1009.38,1,0.001040243,1030.053167,1086.27997
2336,1010.43,0,0.000564116,1031.124672,1087.409964
2337,1011,0,0.00049456,1031.706346,1087.409964
2338,1011.5,0,-0.001344538,1032.216587,1087.409964
2339,1010.14,0,-0.000841468,1030.828733,1087.409964
2340,1009.29,1,-0.002556252,1029.961324,1087.409964
2341,1006.71,0,0.00231447,1027.328483,1084.63027
2342,1009.04,0,0.000931579,1029.706204,1084.63027
2343,1009.98,1,0.002475297,1030.665456,1084.63027
2344,1012.48,0,0.000859276,1033.216658,1087.315051
2345,1013.35,1,0,1034.104477,1087.315051
2346,1013.35,0,0.001628263,1034.104477,1087.315051
2347,1015,0,-0.000157635,1035.788271,1087.315051
2348,1014.84,1,0.000876986,1035.624994,1087.315051
2349,1015.73,0,-0.000177212,1036.533222,1088.268611
2350,1015.55,0,0.001211166,1036.349535,1088.268611
2351,1016.78,0,0.000511418,1037.604727,1088.268611
2352,1017.3,1,0.000530817,1038.135377,1088.268611
2353,1017.84,1,-0.001149493,1038.686437,1088.846282
2354,1016.67,1,0.000501638,1037.492474,1087.594661
2355,1017.18,1,4.91555E-05,1038.012919,1088.14024
2356,1017.23,0,0.000442378,1038.063943,1088.193728
2357,1017.68,0,3.93051E-05,1038.52316,1088.193728
2358,1017.72,0,-0.000707464,1038.563979,1088.193728
2359,1017,0,-0.000678466,1037.829233,1088.193728
2360,1016.31,1,-0.002922337,1037.125101,1088.193728
2361,1013.34,1,0.0015592,1034.094272,1085.013659
2362,1014.92,0,0.000285737,1035.706632,1086.705413
2363,1015.21,0,-1.97004E-05,1036.002572,1086.705413
2364,1015.19,0,-0.001024439,1035.982162,1086.705413
2365,1014.15,0,0.001419908,1034.920862,1086.705413
2366,1015.59,0,0.000384013,1036.390354,1086.705413
2367,1015.98,1,0.00032481,1036.788342,1086.705413
2368,1016.31,0,0.000836359,1037.125101,1087.058385
2369,1017.16,1,-0.001425538,1037.99251,1087.058385
2370,1015.71,1,0.001437418,1036.512812,1085.508742
2371,1017.17,0,-0.001258393,1038.002714,1087.069072
2372,1015.89,1,0.001978561,1036.696499,1087.069072
2373,1017.9,0,-0.000383142,1038.747666,1089.219904
2374,1017.51,1,0.001297285,1038.349678,1089.219904
2375,1018.83,0,0.000107967,1039.696713,1090.632933
2376,1018.94,0,-9.81412E-06,1039.808966,1090.632933
2377,1018.93,0,2.94427E-05,1039.798761,1090.632933
2378,1018.96,0,3.92557E-05,1039.829376,1090.632933
2379,1019,0,0.000363101,1039.870195,1090.632933
2380,1019.37,0,0.000412019,1040.247773,1090.632933
2381,1019.79,0,-0.001549339,1040.676375,1090.632933
2382,1018.21,1,-5.89269E-05,1039.064015,1090.632933
2383,1018.15,0,5.89304E-05,1039.002786,1090.568665
2384,1018.21,1,0,1039.064015,1090.568665
2385,1018.21,0,0,1039.064015,1090.568665
2386,1018.21,0,0,1039.064015,1090.568665
2387,1018.21,0,0,1039.064015,1090.568665
2388,1018.21,0,0.001365141,1039.064015,1090.568665
2389,1019.6,0,-0.001304433,1040.482483,1090.568665
2390,1018.27,1,0.000893673,1039.125244,1090.568665
2391,1019.18,0,-0.0012461,1040.053881,1091.543276
2392,1017.91,1,0.001483432,1038.75787,1091.543276
2393,1019.42,1,0.000166761,1040.298797,1093.162506
2394,1019.59,1,-0.001373101,1040.472279,1093.344804
2395,1018.19,1,-6.87494E-05,1039.043605,1091.843531
2396,1018.12,0,-0.000756296,1038.972171,1091.768467
2397,1017.35,1,0.000285054,1038.186401,1091.768467
2398,1017.64,0,-0.000550293,1038.482341,1092.07968
2399,1017.08,0,-0.001052031,1037.910871,1092.07968
2400,1016.01,1,9.84242E-06,1036.818956,1092.07968
2401,1016.02,0,0,1036.829161,1092.090429
2402,1016.02,0,0.000944863,1036.829161,1092.090429
2403,1016.98,0,0.001081634,1037.808823,1092.090429
2404,1018.08,0,0.000550055,1038.931352,1092.090429
2405,1018.64,0,-0.001089688,1039.502822,1092.090429
2406,1017.53,1,0.001611746,1038.370088,1092.090429
2407,1019.17,0,-0.001216676,1040.043677,1093.850602
2408,1017.93,0,0.001267278,1038.77828,1093.850602
2409,1019.22,0,-0.001530582,1040.094701,1093.850602
2410,1017.66,1,-0.000530629,1038.50275,1093.850602
2411,1017.12,1,0.001297782,1037.95169,1093.270173
2412,1018.44,0,0.00027493,1039.298725,1094.688999
2413,1018.72,0,0.000117795,1039.58446,1094.688999
2414,1018.84,0,-0.000392603,1039.706918,1094.688999
2415,1018.44,1,0.000490947,1039.298725,1094.688999
2416,1018.94,0,-0.003935462,1039.808966,1095.226433
2417,1014.93,0,0.000433527,1035.716837,1095.226433
2418,1015.37,0,0.000393945,1036.165849,1095.226433
2419,1015.77,0,-0.001407799,1036.574041,1095.226433
2420,1014.34,1,-0.00194215,1035.114753,1095.226433
2421,1012.37,1,0.000582791,1033.104405,1093.09934
2422,1012.96,0,0.000612068,1033.706489,1093.736388
2423,1013.58,1,-9.86602E-06,1034.339187,1093.736388
2424,1013.57,0,-0.00012826,1034.328983,1093.725597
2425,1013.44,0,-0.000818993,1034.19632,1093.725597
2426,1012.61,0,0.001234434,1033.349321,1093.725597
2427,1013.86,0,-9.86329E-06,1034.624922,1093.725597
2428,1013.85,1,-2.95902E-05,1034.614717,1093.725597
2429,1013.82,0,-0.001173778,1034.584103,1093.693234
2430,1012.63,0,0,1033.36973,1093.693234
2431,1012.63,0,0.001194908,1033.36973,1093.693234
2432,1013.84,0,-0.000700308,1034.604513,1093.693234
2433,1013.13,1,-0.001075874,1033.879971,1093.693234
2434,1012.04,1,0.001501917,1032.767647,1092.516558
2435,1013.56,0,-0.001529263,1034.318778,1094.157427
2436,1012.01,1,-9.88133E-06,1032.737032,1094.157427
2437,1012,1,9.88142E-06,1032.726827,1094.146615
2438,1012.01,0,9.88133E-06,1032.737032,1094.157427
2439,1012.02,0,0,1032.747237,1094.157427
2440,1012.02,0,-0.001007885,1032.747237,1094.157427
2441,1011,1,-0.00098912,1031.706346,1094.157427
2442,1010,1,0.004435644,1030.685865,1093.075174
2443,1014.48,0,-8.87154E-05,1035.25762,1097.923666
2444,1014.39,0,-0.001528012,1035.165777,1097.923666
2445,1012.84,1,0.000533154,1033.584032,1097.923666
2446,1013.38,1,0,1034.135091,1098.509029
2447,1013.38,0,-1.97359E-05,1034.135091,1098.509029
2448,1013.36,0,-3.94726E-05,1034.114682,1098.509029
2449,1013.32,1,0.001440808,1034.073862,1098.509029
2450,1014.78,0,-0.00190189,1035.563765,1100.09177
2451,1012.85,1,-0.00274473,1033.594236,1100.09177
2452,1010.07,0,0.002029562,1030.757299,1097.072315
2453,1012.12,1,0.000365569,1032.849285,1097.072315
2454,1012.49,1,-0.002459284,1033.226863,1097.473371
2455,1010,1,0.00209901,1030.685865,1094.774372
2456,1012.12,1,0.000217366,1032.849285,1097.072315
2457,1012.34,1,0.00036549,1033.073791,1097.31078
2458,1012.71,0,1.9749E-05,1033.451369,1097.711836
2459,1012.73,0,-3.94972E-05,1033.471779,1097.711836
2460,1012.69,0,-3.94988E-05,1033.430959,1097.711836
2461,1012.65,1,4.93754E-05,1033.39014,1097.711836
2462,1012.7,0,0.000641849,1033.441164,1097.766036
2463,1013.35,1,6.90778E-05,1034.104477,1097.766036
2464,1013.42,0,-9.86758E-05,1034.175911,1097.841868
2465,1013.32,0,-0.000296057,1034.073862,1097.841868
2466,1013.02,0,0.000473831,1033.767718,1097.841868
2467,1013.5,0,9.8668E-06,1034.257549,1097.841868
2468,1013.51,0,9.8667E-06,1034.267754,1097.841868
2469,1013.52,0,0.000207199,1034.277959,1097.841868
2470,1013.73,0,0.000256479,1034.49226,1097.841868
2471,1013.99,0,0.000986203,1034.757585,1097.841868
2472,1014.99,1,0.001990167,1035.778066,1097.841868
2473,1017.01,1,0.001956716,1037.839438,1100.026757
2474,1019,0,0.000294406,1039.870195,1102.179197
2475,1019.3,0,-0.00300206,1040.176339,1102.179197
2476,1016.24,1,-0.003079981,1037.053667,1102.179197
2477,1013.11,1,0.000878483,1033.859561,1098.784506
2478,1014,0,0.000246548,1034.76779,1099.749769
2479,1014.25,0,0.000847917,1035.02291,1099.749769
2480,1015.11,0,0.00016747,1035.900524,1099.749769
2481,1015.28,0,0.000403829,1036.074005,1099.749769
2482,1015.69,0,0.000108301,1036.492403,1099.749769
2483,1015.8,1,-0.001092735,1036.604655,1099.749769
2484,1014.69,1,-0.00150785,1035.471921,1098.548035
2485,1013.16,1,0.001223894,1033.910585,1096.891589
2486,1014.4,0,-0.000256309,1035.175982,1098.234068
2487,1014.14,0,6.9024E-05,1034.910657,1098.234068
2488,1014.21,0,-0.000374676,1034.982091,1098.234068
2489,1013.83,1,0,1034.594308,1098.234068
2490,1013.83,0,9.86359E-06,1034.594308,1098.234068
2491,1013.84,0,-9.86349E-06,1034.604513,1098.234068
2492,1013.83,0,-0.000315635,1034.594308,1098.234068
2493,1013.51,1,-0.001706939,1034.267754,1098.234068
2494,1011.78,1,-0.001759276,1032.502322,1096.359449
2495,1010,1,0.001613861,1030.685865,1094.43065
2496,1011.63,0,-0.000711723,1032.349249,1096.19691
2497,1010.91,0,5.93525E-05,1031.614503,1096.19691
2498,1010.97,0,0,1031.675732,1096.19691
2499,1010.97,0,6.92404E-05,1031.675732,1096.19691
2500,1011.04,0,0.000138471,1031.747166,1096.19691
2501,1011.18,0,-0.000138452,1031.890033,1096.19691
2502,1011.04,0,0,1031.747166,1096.19691
2503,1011.04,0,0.001048425,1031.747166,1096.19691
2504,1012.1,0,0.000918882,1032.828876,1096.19691
2505,1013.03,0,0.000404726,1033.777923,1096.19691
2506,1013.44,0,-0.000217082,1034.19632,1096.19691
2507,1013.22,0,-0.000700736,1033.971814,1096.19691
2508,1012.51,1,-0.002281459,1033.247273,1096.19691
2509,1010.2,1,0.001781825,1030.889962,1093.695982
2510,1012,0,-0.000652174,1032.726827,1095.644757
2511,1011.34,1,0.000484506,1032.05331,1095.644757
2512,1011.83,1,9.88308E-06,1032.553346,1096.175603
2513,1011.84,0,0.000444734,1032.56355,1096.186437
2514,1012.29,0,0.001768268,1033.022767,1096.186437
2515,1014.08,0,0,1034.849428,1096.186437
2516,1014.08,0,-8.87504E-05,1034.849428,1096.186437
2517,1013.99,0,-0.000976341,1034.757585,1096.186437
2518,1013,1,-0.000779862,1033.747308,1096.186437
2519,1012.21,1,-0.000167949,1032.941128,1095.331563
2520,1012.04,0,-0.000612624,1032.767647,1095.147602
2521,1011.42,0,-0.000879951,1032.134948,1095.147602
2522,1010.53,0,0.001009371,1031.22672,1095.147602
2523,1011.55,0,0.000504177,1032.267611,1095.147602
2524,1012.06,1,0.001669861,1032.788056,1095.147602
2525,1013.75,1,0.001341554,1034.512669,1096.976347
2526,1015.11,0,0,1035.900524,1098.448
2527,1015.11,0,-9.85115E-06,1035.900524,1098.448
2528,1015.1,0,0.000876761,1035.890319,1098.448
2529,1015.99,1,0.000610242,1036.798547,1098.448
2530,1016.61,1,0.000295098,1037.431245,1099.118319
2531,1016.91,0,-6.8836E-05,1037.737389,1099.442667
2532,1016.84,0,-0.000885095,1037.665956,1099.442667
2533,1015.94,0,-0.001131957,1036.747523,1099.442667
2534,1014.79,0,-0.001192365,1035.57397,1099.442667
2535,1013.58,1,-0.001430573,1034.339187,1099.442667
2536,1012.13,1,-0.002104473,1032.85949,1097.869834
2537,1010,0,0.000544554,1030.685865,1095.559397
2538,1010.55,0,0.001939538,1031.24713,1095.559397
2539,1012.51,0,-4.93822E-05,1033.247273,1095.559397
2540,1012.46,0,9.87693E-06,1033.196249,1095.559397
2541,1012.47,1,0.000385197,1033.206454,1095.559397
2542,1012.86,0,0.000187588,1033.604441,1095.981403
2543,1013.05,0,0.000621884,1033.798333,1095.981403
2544,1013.68,1,0.000730013,1034.441236,1095.981403
2545,1014.42,0,-0.001291378,1035.196392,1096.781484
2546,1013.11,0,0.001125248,1033.859561,1096.781484
2547,1014.25,0,-0.000236628,1035.02291,1096.781484
2548,1014.01,1,0.000325441,1034.777994,1096.781484
2549,1014.34,0,-7.8869E-05,1035.114753,1097.138421
2550,1014.26,1,8.87346E-05,1035.033115,1097.138421
2551,1014.35,0,0.000621087,1035.124958,1097.235776
2552,1014.98,0,-4.92621E-05,1035.767861,1097.235776
2553,1014.93,0,0,1035.716837,1097.235776
2554,1014.93,0,-1.97058E-05,1035.716837,1097.235776
2555,1014.91,0,2.95593E-05,1035.696427,1097.235776
2556,1014.94,0,0,1035.727042,1097.235776
2557,1014.94,0,0,1035.727042,1097.235776
2558,1014.94,0,-0.000453229,1035.727042,1097.235776
2559,1014.48,1,0.001399732,1035.25762,1097.235776
2560,1015.9,0,0.000236244,1036.706704,1098.771611
2561,1016.14,0,3.93647E-05,1036.951619,1098.771611
2562,1016.18,0,0.002814462,1036.992438,1098.771611
2563,1019.04,0,-0.001226645,1039.911014,1098.771611
2564,1017.79,1,-6.87765E-05,1038.635413,1098.771611
2565,1017.72,1,0.001434579,1038.563979,1098.696042
2566,1019.18,0,0.000677015,1040.053881,1100.272208
2567,1019.87,0,2.94155E-05,1040.758013,1100.272208
2568,1019.9,0,0,1040.788628,1100.272208
2569,1019.9,0,3.92195E-05,1040.788628,1100.272208
2570,1019.94,0,-0.000578465,1040.829447,1100.272208
2571,1019.35,0,-0.000274685,1040.227363,1100.272208
2572,1019.07,0,0.000215883,1039.941628,1100.272208
2573,1019.29,0,0.000431673,1040.166134,1100.272208
2574,1019.73,0,0.000264776,1040.615146,1100.272208
2575,1020,0,-9.80392E-06,1040.890676,1100.272208
2576,1019.99,0,0,1040.880471,1100.272208
2577,1019.99,0,-0.000941186,1040.880471,1100.272208
2578,1019.03,0,0.000942072,1039.900809,1100.272208
2579,1019.99,0,0,1040.880471,1100.272208
2580,1019.99,0,-0.001264718,1040.880471,1100.272208
2581,1018.7,1,0.001285953,1039.56405,1100.272208
2582,1020.01,0,-0.001411751,1040.900881,1101.687106
2583,1018.57,1,0.001079945,1039.431388,1101.687106
2584,1019.67,0,-6.86497E-05,1040.553917,1102.876868
2585,1019.6,1,9.80777E-05,1040.482483,1102.876868
2586,1019.7,1,0.000196136,1040.584532,1102.985036
2587,1019.9,0,9.80488E-05,1040.788628,1103.201371
2588,1020,0,0,1040.890676,1103.201371
2589,1020,0,9.80392E-06,1040.890676,1103.201371
2590,1020.01,0,0,1040.900881,1103.201371
2591,1020.01,0,0,1040.900881,1103.201371
2592,1020.01,0,0.00087254,1040.900881,1103.201371
2593,1020.9,0,0.00141052,1041.809109,1103.201371
2594,1022.34,0,-0.004020189,1043.278602,1103.201371
2595,1018.23,1,0.005617591,1039.084424,1103.201371
2596,1023.95,1,-0.005810831,1044.921576,1109.398706
2597,1018,1,0.002131631,1038.849714,1102.952178
2598,1020.17,0,-8.82206E-05,1041.064158,1105.303264
2599,1020.08,0,-0.000568583,1040.972314,1105.303264
2600,1019.5,1,-0.000931829,1040.380435,1105.303264
2601,1018.55,1,-0.001521771,1039.410978,1104.27331
2602,1017,1,-7.86627E-05,1037.829233,1102.592859
2603,1016.92,1,0.002586241,1037.747594,1102.506126
2604,1019.55,0,0.000853318,1040.431459,1105.357472
2605,1020.42,0,7.83991E-05,1041.319278,1105.357472
2606,1020.5,0,-0.000489956,1041.400916,1105.357472
2607,1020,0,0.000441176,1040.890676,1105.357472
2608,1020.45,0,-5.87976E-05,1041.349892,1105.357472
2609,1020.39,0,-8.82016E-05,1041.288663,1105.357472
2610,1020.3,0,-0.001479957,1041.19682,1105.357472
2611,1018.79,1,0.000382807,1039.655894,1105.357472
2612,1019.18,0,-0.000117742,1040.053881,1105.780611
2613,1019.06,0,9.81296E-05,1039.931424,1105.780611
2614,1019.16,0,0.000127556,1040.033472,1105.780611
2615,1019.29,0,0,1040.166134,1105.780611
2616,1019.29,0,0,1040.166134,1105.780611
2617,1019.29,0,0.00051997,1040.166134,1105.780611
2618,1019.82,0,-0.001931713,1040.706989,1105.780611
2619,1017.85,1,0.001847031,1038.696642,1105.780611
2620,1019.73,1,-0.001667108,1040.615146,1107.823022
2621,1018.03,0,0.001453788,1038.880328,1105.976161
2622,1019.51,1,-0.001520338,1040.39064,1105.976161
2623,1017.96,1,0.001856654,1038.808895,1104.294703
2624,1019.85,0,0.00014708,1040.737604,1106.344997
2625,1020,0,-0.001372549,1040.890676,1106.344997
2626,1018.6,1,0.001364618,1039.462002,1106.344997
2627,1019.99,0,-0.000911774,1040.880471,1107.854735
2628,1019.06,1,0.000863541,1039.931424,1107.854735
2629,1019.94,0,0,1040.829447,1108.811413
2630,1019.94,0,0,1040.829447,1108.811413
2631,1019.94,0,0,1040.829447,1108.811413
2632,1019.94,0,-0.000382375,1040.829447,1108.811413
2633,1019.55,1,-0.001029866,1040.431459,1108.811413
2634,1018.5,1,0.001443299,1039.359954,1107.669486
2635,1019.97,0,1.96084E-05,1040.860061,1109.268184
2636,1019.99,0,0,1040.880471,1109.268184
2637,1019.99,0,0,1040.880471,1109.268184
2638,1019.99,0,0,1040.880471,1109.268184
2639,1019.99,0,-0.000117648,1040.880471,1109.268184
2640,1019.87,1,-0.000941296,1040.758013,1109.268184
2641,1018.91,0,-0.000706637,1039.778352,1108.224034
2642,1018.19,0,0.001689272,1039.043605,1108.224034
2643,1019.91,1,-0.00094126,1040.798833,1108.224034
2644,1018.95,1,5.88841E-05,1039.819171,1107.180907
2645,1019.01,1,-1.96269E-05,1039.8804,1107.246103
2646,1018.99,0,0.001177637,1039.85999,1107.224371
2647,1020.19,0,0,1041.084567,1107.224371
2648,1020.19,0,0,1041.084567,1107.224371
2649,1020.19,0,0.002744587,1041.084567,1107.224371
2650,1022.99,1,0.001417414,1043.941914,1107.224371
2651,1024.44,1,0.000907813,1045.421612,1108.793766
2652,1025.37,1,0.000370598,1046.370659,1109.800343
2653,1025.75,0,-0.002057031,1046.758442,1110.211633
2654,1023.64,1,-0.000996444,1044.605227,1110.211633
2655,1022.62,1,0.001007217,1043.564336,1109.105369
2656,1023.65,0,-0.000253993,1044.615432,1110.222479
2657,1023.39,0,-0.002863034,1044.350107,1110.222479
2658,1020.46,1,-0.001626717,1041.360097,1110.222479
2659,1018.8,1,0.002120141,1039.666099,1108.416461
2660,1020.96,0,-0.00114598,1041.870338,1110.76646
2661,1019.79,1,-0.000402044,1040.676375,1110.76646
2662,1019.38,1,-0.000480684,1040.257978,1110.319884
2663,1018.89,1,-0.000372955,1039.757942,1109.78617
2664,1018.51,0,0.001089827,1039.370159,1109.37227
2665,1019.62,1,0.000872874,1040.502893,1109.37227
2666,1020.51,1,-0.001254275,1041.411121,1110.340613
2667,1019.23,1,0.001393209,1040.104905,1108.94794
2668,1020.65,0,-0.000156763,1041.553989,1110.492936
2669,1020.49,0,-0.001460083,1041.390712,1110.492936
2670,1019,1,-0.000520118,1039.870195,1110.492936
2671,1018.47,1,0.001188057,1039.32934,1109.915349
2672,1019.68,1,-0.000549192,1040.564122,1111.233991
2673,1019.12,1,0.000107936,1039.992653,1110.623711
2674,1019.23,1,0.000392453,1040.104905,1110.743587
2675,1019.63,1,8.82673E-05,1040.513098,1111.179502
2676,1019.72,0,0.000774722,1040.604941,1111.277583
2677,1020.51,0,-0.001675633,1041.411121,1111.277583
2678,1018.8,0,0.000441696,1039.666099,1111.277583
2679,1019.25,0,-0.000333579,1040.125315,1111.277583
2680,1018.91,0,0.000284618,1039.778352,1111.277583
2681,1019.2,1,0.000107928,1040.074291,1111.277583
2682,1019.31,1,-0.000598444,1040.186544,1111.397521
2683,1018.7,0,-0.000284677,1039.56405,1110.732411
2684,1018.41,0,-0.000451684,1039.268111,1110.732411
2685,1017.95,1,0.000972543,1038.79869,1110.732411
2686,1018.94,0,-0.000363122,1039.808966,1111.812646
2687,1018.57,1,5.89061E-05,1039.431388,1111.812646
2688,1018.63,1,-0.00013744,1039.492617,1111.878139
2689,1018.49,0,-0.001600408,1039.349749,1111.725323
2690,1016.86,0,0.001278445,1037.686365,1111.725323
2691,1018.16,0,0.000343757,1039.012991,1111.725323
2692,1018.51,1,0.001060373,1039.370159,1111.725323
2693,1019.59,0,-0.000539433,1040.472279,1112.904166
2694,1019.04,1,0.000490658,1039.911014,1112.904166
2695,1019.54,0,0.000156934,1040.421255,1113.450221
2696,1019.7,0,-0.001186624,1040.584532,1113.450221
2697,1018.49,1,0.000981846,1039.349749,1113.450221
2698,1019.49,1,-0.001039736,1040.370231,1114.543457
2699,1018.43,1,-0.000972084,1039.288521,1113.384627
2700,1017.44,1,-0.000589715,1038.278244,1112.302323
2701,1016.84,1,0.000373707,1037.665956,1111.646381
2702,1017.22,0,-0.001169855,1038.053739,1112.061811
2703,1016.03,1,0.001712548,1036.839366,1112.061811
2704,1017.77,0,-0.001002191,1038.615003,1113.96627
2705,1016.75,1,-0.000737644,1037.574112,1113.96627
2706,1016,1,0.001830709,1036.808752,1113.144559
2707,1017.86,0,-0.00136561,1038.706846,1115.182402
2708,1016.47,1,-6.88658E-05,1037.288378,1115.182402
2709,1016.4,1,0.001367572,1037.216944,1115.105604
2710,1017.79,1,0.000196504,1038.635413,1116.630591
