date,open,high,low,close,volume,change
10/5/2017,4218.7,4365.8,4143.4,4321.4,63610,-0.023765446
10/4/2017,4314.2,4355.3,4183.6,4218.7,64080,0.022637305
10/3/2017,4401.3,4436,4230.7,4314.2,81870,0.020189143
10/2/2017,4403.1,4477.4,4364.7,4401.3,71200,0.00040897
10/1/2017,4360.6,4412.6,4258.3,4403.1,60580,-0.00965229
9/30/2017,4172.8,4383.3,4164.3,4360.6,67490,-0.043067468
9/29/2017,4195.6,4237.5,4030.4,4172.8,97800,0.005463957
9/28/2017,4212.2,4274.6,4112.9,4195.6,92230,0.003956526
9/27/2017,3892.7,4232.4,3882.1,4212.2,117600,-0.075851099
9/26/2017,3932.8,3982.3,3858.8,3892.7,63250,0.010301333
9/25/2017,3667.5,3971.5,3665.7,3932.8,100200,-0.067458299
9/24/2017,3788,3790.9,3633.9,3667.5,49660,0.032856169
9/23/2017,3600.8,3813.4,3563.2,3788,67820,-0.049419219
9/22/2017,3617.3,3753.5,3505.8,3600.8,114720,0.004582315
9/21/2017,3882.2,3912.8,3576.5,3617.3,145130,0.073231416
9/20/2017,3908,4053,3846.8,3882.2,86650,0.006645716
9/19/2017,4100.3,4120.7,3852.2,3908,123220,0.049206755
9/18/2017,3689.6,4122.8,3689,4100.3,147930,-0.100163403
9/17/2017,3698.9,3796.6,3485.8,3689.6,96070,0.002520598
9/16/2017,3713.8,3893.7,3551.8,3698.9,169360,0.004028225
9/15/2017,3243.1,3824.4,2979.9,3713.8,448550,-0.126743497
9/14/2017,3870.3,3930.7,3219,3243.1,317590,0.193395208
9/13/2017,4158.9,4174.6,3752,3870.3,186540,0.074567863
9/12/2017,4217.9,4387.8,4075,4158.9,107040,0.014186444
9/11/2017,4245.9,4364.4,4134.6,4217.9,88760,0.006638375
9/10/2017,4335.1,4338.1,4032.1,4245.9,108080,0.021008502
9/9/2017,4326.5,4402.1,4185.3,4335.1,77090,-0.001983807
9/8/2017,4635.6,4699.6,4130.9,4326.5,180360,0.07144343
9/7/2017,4618.7,4690.5,4493.2,4635.6,70530,-0.003645699
9/6/2017,4409.1,4660,4401.5,4618.7,110930,-0.045380735
9/5/2017,4267.5,4496.7,4004.6,4409.1,158410,-0.032115398
9/4/2017,4612.9,4621,4098.6,4267.5,170400,0.080937317
9/3/2017,4573.8,4719.8,4397.7,4612.9,102820,-0.00847623
9/2/2017,4921.9,4976.5,4448.6,4573.8,160770,0.076107394
9/1/2017,4735.1,4925.2,4690.2,4921.9,102010,-0.037952823
8/31/2017,4583,4765.1,4580.1,4735.1,72290,-0.032121814
8/30/2017,4597.3,4644.1,4491.8,4583,68470,0.003120227
8/29/2017,4390.3,4647.8,4350.2,4597.3,100800,-0.045026429
8/28/2017,4345.8,4403.1,4195.2,4390.3,75490,-0.010135982
8/27/2017,4352.3,4408.2,4321.1,4345.8,42520,0.001495697
8/26/2017,4364.4,4379.3,4263.3,4352.3,46160,0.002780139
8/25/2017,4318.4,4461.7,4292.6,4364.4,82900,-0.010539822
8/24/2017,4141.1,4364.1,4111.7,4318.4,72360,-0.041056873
8/23/2017,4089.7,4255.6,4070.5,4141.1,96650,-0.012412161
8/22/2017,4005.1,4142.7,3612.2,4089.7,169140,-0.020686114
8/21/2017,4066.6,4097.3,3966.9,4005.1,90650,0.015355422
8/20/2017,4150.5,4182.3,4034.4,4066.6,70160,0.020631486
8/19/2017,4105.4,4189.7,3957.5,4150.5,113720,-0.010866161
8/18/2017,4278.9,4362.7,3978.3,4105.4,144400,0.042261412
8/17/2017,4387.4,4487.5,4194.1,4278.9,127480,0.025356984
8/16/2017,4161.7,4398.1,3938.6,4387.4,112900,-0.051442768
8/15/2017,4327.9,4436.5,3837.1,4161.7,211580,0.039935603
8/14/2017,4062.6,4336.7,3978.9,4327.9,128460,-0.061299938
8/13/2017,3871.6,4189.4,3847.3,4062.6,158590,-0.047014227
8/12/2017,3654.4,3967.3,3611.4,3871.6,123590,-0.056100837
8/11/2017,3425.7,3706.5,3409.8,3654.4,97560,-0.062582093
8/10/2017,3348.8,3453.8,3322.9,3425.7,71000,-0.022447967
8/9/2017,3429.4,3437.1,3251,3348.8,97060,0.024068323
8/8/2017,3401.9,3494.9,3357.1,3429.4,106940,-0.008018895
8/7/2017,3232,3425.1,3198.5,3401.9,88110,-0.049942679
8/6/2017,3262.8,3295.1,3166.5,3232,60660,0.009529703
8/5/2017,2878.5,3344,2875.9,3262.8,159400,-0.117782273
8/4/2017,2810,2892.7,2779.5,2878.5,68760,-0.023797117
8/3/2017,2720.5,2822.9,2717.6,2810,68100,-0.031850534
8/2/2017,2747,2773.8,2668.9,2720.5,81820,0.009740856
8/1/2017,2883.3,2946,2659.6,2747,123170,0.049617765
7/31/2017,2766.5,2916.3,2723.1,2883.3,91120,-0.040509139
7/30/2017,2733.5,2773.1,2621.7,2766.5,82720,-0.011928429
7/29/2017,2806.8,2812.1,2699.4,2733.5,84490,0.026815438
7/28/2017,2691.9,2843.8,2683.6,2806.8,138910,-0.040936298
7/27/2017,2559.2,2712.9,2547.7,2691.9,103830,-0.049296036
7/26/2017,2582.6,2631.7,2441.5,2559.2,135500,0.009143482
7/25/2017,2763.4,2779.1,2472.6,2582.6,205880,0.07000697
7/24/2017,2756.6,2798.9,2715.7,2763.4,83010,-0.002460737
7/23/2017,2836.5,2856.7,2675.6,2756.6,108230,0.028984981
7/22/2017,2675.1,2876.7,2658.6,2836.5,121920,-0.056901111
7/21/2017,2866,2874,2622.5,2675.1,193760,0.071361818
7/20/2017,2282.6,2932.8,2282.1,2866,310340,-0.203558967
7/19/2017,2320.2,2412.4,2243.1,2282.6,154320,0.016472444
7/18/2017,2233.4,2400.7,2164.6,2320.2,202620,-0.037410568
7/17/2017,1914.1,2233.8,1913.8,2233.4,176890,-0.142965882
7/16/2017,1975.1,2044.4,1809,1914.1,189640,0.031868763
7/15/2017,2234.2,2237.1,1974,1975.1,155320,0.131183231
7/14/2017,2362.4,2370.5,2165.4,2234.2,114410,0.057380718
7/13/2017,2403.1,2436.7,2335,2362.4,88170,0.017228242
7/12/2017,2324.3,2424.8,2262.1,2403.1,109520,-0.032790978
7/11/2017,2344,2412.8,2265.5,2324.3,146630,0.00847567
7/10/2017,2511.4,2530.3,2271.8,2344,123800,0.071416382
7/9/2017,2564.9,2576.7,2509.6,2511.4,39160,0.021302859
7/8/2017,2513.9,2568.7,2480.6,2564.9,54510,-0.019883816
7/7/2017,2614.2,2617.5,2484.7,2513.9,90450,0.039898166
7/6/2017,2627.9,2634.8,2581.8,2614.2,60160,0.005240609
7/5/2017,2617.3,2642.7,2562,2627.9,89720,-0.004033639
7/4/2017,2572.5,2658.7,2570,2617.3,80680,-0.017116876
7/3/2017,2536.5,2617.5,2506.3,2572.5,83420,-0.013994169
7/2/2017,2424.6,2555.3,2375.9,2536.5,67760,-0.044115908
7/1/2017,2480.6,2529.6,2387.5,2424.6,66320,0.023096593
6/30/2017,2558.4,2576.3,2469.5,2480.6,73000,0.03136338
6/29/2017,2577.7,2605.9,2526.5,2558.4,75320,0.007543777
6/28/2017,2583.8,2616.9,2490.1,2577.7,110420,0.002366451
6/27/2017,2446.1,2585.1,2309.6,2583.8,159260,-0.053293599
6/26/2017,2541.6,2584.8,2327.3,2446.1,165830,0.03904174
6/25/2017,2590.1,2660.7,2472.4,2541.6,86970,0.019082468
6/24/2017,2710.4,2741.6,2540.4,2590.1,86960,0.046446083
6/23/2017,2722.8,2759.7,2699.5,2710.4,56940,0.00457497
6/22/2017,2677.6,2757.3,2623.2,2722.8,78300,-0.016600558
6/21/2017,2754.4,2804.4,2624.4,2677.6,116030,0.028682402
6/20/2017,2616.8,2800.5,2614,2754.4,111300,-0.049956433
6/19/2017,2539.6,2617.8,2518.8,2616.8,81830,-0.029501681
6/18/2017,2655.1,2676,2488.6,2539.6,92000,0.045479603
6/17/2017,2508.6,2690.7,2454.8,2655.1,95950,-0.055176829
6/16/2017,2442.5,2536.4,2335.3,2508.6,117210,-0.026349358
6/15/2017,2467.3,2521.6,2125.6,2442.5,262790,0.010153531
6/14/2017,2713,2803.7,2349,2467.3,174190,0.09958254
6/13/2017,2656.8,2784.8,2647.4,2713,116740,-0.020715076
6/12/2017,2973.4,2985.1,2483.6,2656.8,217960,0.119165914
6/11/2017,2900.3,2977.9,2867.3,2973.4,83030,-0.024584651
6/10/2017,2811.4,2914.2,2807.4,2900.3,86520,-0.030652002
6/9/2017,2798.8,2852.1,2786.1,2811.4,67050,-0.004481753
6/8/2017,2691.5,2808.4,2623.6,2798.8,95420,-0.038337859
6/7/2017,2870.5,2880.9,2626.6,2691.5,122680,0.066505666
6/6/2017,2705,2931.2,2699.7,2870.5,192230,-0.057655461
6/5/2017,2524.1,2705.4,2523.9,2705,86690,-0.066876155
6/4/2017,2545.4,2559.8,2478.2,2524.1,59480,0.008438651
6/3/2017,2492.6,2582.8,2449.9,2545.4,70960,-0.020743302
6/2/2017,2412.6,2494,2385.6,2492.6,83030,-0.032095001
6/1/2017,2303.3,2460.8,2303.3,2412.6,122700,-0.045303822
5/31/2017,2192.6,2330.6,2168.4,2303.3,117750,-0.048061477
5/30/2017,2278.2,2329.3,2147.1,2192.6,120960,0.039040409
5/29/2017,2189,2337.4,2117.3,2278.2,92240,-0.039153718
5/28/2017,2052.4,2300.5,2051.1,2189,125000,-0.062402924
5/27/2017,2244.9,2322.4,1868.6,2052.4,222950,0.093792633
5/26/2017,2307,2616.5,2051.4,2244.9,191490,0.027751793
5/25/2017,2445.3,2781.8,2210.5,2307.2,248440,0.059856103
5/24/2017,2272.6,2497,2263.3,2445.3,149260,-0.070625281
5/23/2017,2124.4,2286.3,2110.8,2272.6,114180,-0.065211652
5/22/2017,2044.2,2264.8,1998.6,2124.4,174380,-0.037751836
5/21/2017,2040.2,2094.9,1980.1,2044.2,78780,-0.001956756
5/20/2017,1962,2048.4,1944.4,2040.2,89860,-0.038329576
5/19/2017,1881,1969.7,1875.3,1962,98760,-0.041284404
5/18/2017,1801.3,1980.5,1791.1,1881,73100,-0.042371079
5/17/2017,1729.3,1842.8,1704,1801.3,94620,-0.039971132
5/16/2017,1708.9,1752.6,1653.7,1729.3,75540,-0.011796681
5/15/2017,1772.6,1776.7,1656.8,1708.9,80240,0.03727544
5/14/2017,1763.7,1802.8,1736.1,1772.6,40640,-0.005020873
5/13/2017,1686.4,1770.5,1594.6,1763.7,75470,-0.043828315
5/12/2017,1819.3,1822.5,1641.2,1686.4,109340,0.078806926
5/11/2017,1752.3,1864.8,1741.5,1819.3,109010,-0.036827351
5/10/2017,1697.5,1766.2,1665,1752.3,89680,-0.031273184
5/9/2017,1664.5,1757.4,1620,1697.5,127230,-0.019440353
5/8/2017,1554.4,1667.7,1552.9,1664.5,107230,-0.06614599
5/7/2017,1545.3,1572.9,1495.2,1554.4,71360,-0.005854349
5/6/2017,1507.8,1560.4,1503.9,1545.3,59600,-0.024267133
5/5/2017,1516.8,1588.1,1485,1507.8,120380,0.005968961
5/4/2017,1485.6,1609.8,1437.1,1516.8,136710,-0.02056962
5/3/2017,1445.9,1496.4,1424.1,1485.6,81720,-0.026723209
5/2/2017,1415.8,1471.1,1394.8,1445.9,70010,-0.020817484
5/1/2017,1351.9,1448.7,1342.8,1415.8,100440,-0.045133493
4/30/2017,1336.3,1358.9,1309.7,1351.9,40640,-0.011539315
4/29/2017,1329.6,1343.7,1314.2,1336.3,40970,-0.005013844
4/28/2017,1332.9,1356.2,1287.6,1329.6,77570,0.002481949
4/27/2017,1286.6,1346.8,1285.3,1332.9,61770,-0.034736289
4/26/2017,1264.3,1309.2,1263,1286.6,58910,-0.017332504
4/25/2017,1248.2,1272.6,1244.2,1264.3,43890,-0.012734319
4/24/2017,1249.1,1256.4,1234.9,1248.2,38540,0.000721038
4/23/2017,1240.9,1256.2,1223.1,1249.1,42610,-0.006564727
4/22/2017,1249.6,1257,1215.8,1240.9,43820,0.00701104
4/21/2017,1238.1,1257,1235.6,1249.6,41340,-0.009202945
4/20/2017,1215.2,1246.6,1210.7,1238.1,55200,-0.018496083
4/19/2017,1206.1,1218.2,1194.1,1215.2,43350,-0.007488479
4/18/2017,1194,1213.9,1191.1,1206.1,52750,-0.010032336
4/17/2017,1176.8,1203,1172.8,1194,46480,-0.01440536
4/16/2017,1177,1188,1166.7,1176.8,18930,0.000169952
4/15/2017,1177.3,1194.8,841.5,1177,28390,0.000254885
4/14/2017,1176.2,1195.4,1162.2,1177.3,47220,-0.000934341
4/13/2017,1212.5,1218.7,1150.3,1176.2,66050,0.030862098
4/12/2017,1220.7,1225.5,1207.4,1212.5,44780,0.006762887
4/11/2017,1206.7,1229.6,1195.8,1220.7,37400,-0.011468829
4/10/2017,1204.3,1214.9,1194.8,1206.7,40010,-0.001988895
4/9/2017,1180.8,1215.1,1174,1204.3,45350,-0.01951341
4/8/2017,1190.5,1198.2,1166.7,1180.8,33180,0.00821477
4/7/2017,1188.7,1201.2,1173.2,1190.5,59750,-0.00151197
4/6/2017,1129.9,1201.6,1130.5,1188.7,92360,-0.049465803
4/5/2017,1141.8,1143.8,1110.1,1129.9,69470,0.010531905
4/4/2017,1147.6,1161.2,1122.2,1141.8,71000,0.005079699
4/3/2017,1097.4,1157.9,1095.6,1147.6,98500,-0.043743465
4/2/2017,1086.1,1109.5,1074.2,1097.4,70980,-0.010297066
4/1/2017,1079.1,1103.7,1067.5,1086.1,50660,-0.006445079
3/31/2017,1037.9,1088.2,1035.2,1079.1,90990,-0.038179965
3/30/2017,1041.9,1052.7,1020.9,1037.9,74990,0.003853936
3/29/2017,1044.4,1058.7,1008.3,1041.9,68850,0.002399463
3/28/2017,1045.1,1068.4,1015.5,1044.4,80000,0.000670241
3/27/2017,969.4,1048.8,961.8,1045.1,91260,-0.07243326
3/26/2017,966.3,1004.3,946.7,969.4,85330,-0.003197854
3/25/2017,939.7,996,890.4,966.3,127050,-0.027527683
3/24/2017,1035,1038.4,927.3,939.7,132600,0.101415345
3/23/2017,1044.7,1062.8,1022,1035,56520,0.009371981
3/22/2017,1121.3,1121.9,997.8,1044.7,115290,0.073322485
3/21/2017,1047.5,1125.5,1043.9,1121.3,92590,-0.065816463
3/20/2017,1022.6,1057.5,1005,1047.5,61430,-0.023770883
3/19/2017,971.4,1063.7,967.3,1022.6,106450,-0.050068453
3/18/2017,1071.7,1103.6,940.2,971.4,210420,0.103253037
3/17/2017,1172.9,1174.9,1063.5,1071.7,163740,0.094429411
3/16/2017,1253.4,1260.2,1119,1172.9,132770,0.068633302
3/15/2017,1243.1,1256.9,1236.4,1253.4,43590,-0.008217648
3/14/2017,1238.2,1255.5,1218.4,1243.1,45140,-0.003941759
3/13/2017,1225.1,1245.6,1205.6,1238.2,60460,-0.010579874
3/12/2017,1179.2,1235.5,1160.9,1225.1,44410,-0.037466329
3/11/2017,1112.4,1202.7,1104.8,1179.2,70750,-0.056648575
3/10/2017,1191.3,1330.4,988.7,1112.4,190470,0.070927724
3/9/2017,1147,1207,1129.3,1191.3,59860,-0.037186267
3/8/2017,1232.7,1242,1136.9,1147,97880,0.074716652
3/7/2017,1277,1280.9,1148.7,1232.7,87720,0.035937373
3/6/2017,1271.2,1280.6,1261,1277,31030,-0.004541895
3/5/2017,1264.3,1273.3,1242.1,1271.2,25430,-0.005427942
3/4/2017,1283.3,1285.8,1228.7,1264.3,38420,0.015028079
3/3/2017,1255.5,1291.3,1250.8,1283.3,67280,-0.0216629
3/2/2017,1222.7,1287,1212,1255.5,78490,-0.02612505
3/1/2017,1189.3,1225,1154.6,1222.7,51150,-0.027316594
2/28/2017,1188.8,1208.2,1175.8,1189.3,50580,-0.000420415
2/27/2017,1171.6,1195.8,1164.3,1188.8,35470,-0.014468371
2/26/2017,1149.1,1177.5,1130.6,1171.6,30770,-0.019204507
2/25/2017,1176.5,1180,1116.2,1149.1,45860,0.023844748
2/24/2017,1171.9,1211.7,1092.4,1176.5,108170,-0.003909902
2/23/2017,1120.5,1181.6,1113.5,1171.9,65740,-0.043860398
2/22/2017,1119,1132.3,1094.8,1120.5,47910,-0.001338688
2/21/2017,1077.6,1123,1073.5,1119,57050,-0.036997319
2/20/2017,1048.9,1081.8,1041,1077.6,31010,-0.026633259
2/19/2017,1052.3,1056.5,1037.7,1048.9,17950,0.003241491
2/18/2017,1049.4,1063.2,1044.7,1052.3,25360,-0.002755868
2/17/2017,1031.9,1057.4,1025.9,1049.4,45710,-0.016676196
2/16/2017,1008.2,1040.3,1007.4,1031.9,38080,-0.022967342
2/15/2017,1008.3,1010.9,999.7,1008.2,23360,9.91867E-05
2/14/2017,995.4,1013.8,986.5,1008.3,39540,-0.012793811
2/13/2017,996.5,1007.6,975.1,995.4,32910,0.001105083
2/12/2017,1008.3,1007.8,992.5,996.5,14750,0.011841445
2/11/2017,997.6,1014.3,983.9,1008.3,28320,-0.010611921
2/10/2017,979,1005.6,947,997.6,62130,-0.018644747
2/9/2017,1055.5,1073,924.7,979,146750,0.07814096
2/8/2017,1049.6,1069.2,1020.3,1055.5,65150,-0.005589768
2/7/2017,1024.7,1054.1,1019.9,1049.6,39550,-0.023723323
2/6/2017,1016.1,1030.6,1010.8,1024.7,32020,-0.0083927
2/5/2017,1031.8,1033.7,1004,1016.1,31060,0.015451235
2/4/2017,1013,1041,1000.4,1031.8,39460,-0.018220585
2/3/2017,1004,1023.7,989.2,1013,61670,-0.008884501
2/2/2017,982.4,1009.1,973.5,1004,50860,-0.021513944
2/1/2017,965.5,986.6,959.8,982.4,45220,-0.017202769
1/31/2017,920.7,967.5,917.4,965.5,54670,-0.046400829
1/30/2017,914.5,922.3,911.5,920.7,19060,-0.006734007
1/29/2017,918.5,922.4,912.7,914.5,11050,0.004373975
1/28/2017,918,921.9,912.8,918.5,14310,-0.000544366
1/27/2017,915.6,922.6,907.9,918,30970,-0.002614379
1/26/2017,894.4,919.3,893.5,915.6,33800,-0.023154216
1/25/2017,893.8,905.7,883.6,894.4,37900,-0.000670841
1/24/2017,921.5,925.6,889.2,893.8,58870,0.030991273
