,close,predictions
514,1009.44,0.0
515,1009.65,0.0
516,1010.08,0.0
517,1011.85,1.0
518,1010.61,1.0
519,1011.64,0.0
520,1011.76,1.0
521,1011.89,0.0
522,1010.76,0.0
523,1010.11,0.0
524,1010.02,0.0
525,1006.06,0.0
526,1005.95,0.0
527,1007.56,1.0
528,1007.64,0.0
529,1007.88,0.0
530,1008.7,1.0
531,1007.16,0.0
532,1008.27,0.0
533,1007.92,0.0
534,1006.39,0.0
535,1005.97,0.0
536,1006.88,0.0
537,1005.9,0.0
538,1005.95,0.0
539,1005.7,0.0
540,1004.89,0.0
541,1003.14,0.0
542,1001.09,0.0
543,1003.24,1.0
544,1003.39,1.0
545,1003.4,0.0
546,1003.4,0.0
547,1003.26,0.0
548,1003.26,0.0
549,1003.26,0.0
550,1004.71,1.0
551,1000.0,1.0
552,1003.72,0.0
553,1003.68,1.0
554,1003.53,0.0
555,1003.65,1.0
556,1003.61,0.0
557,1002.98,1.0
558,1003.78,0.0
559,1002.33,0.0
560,1003.72,0.0
561,1003.64,1.0
562,1003.64,0.0
563,1003.52,1.0
564,1003.64,1.0
565,1002.96,0.0
566,1002.95,0.0
567,1003.55,0.0
568,1003.55,0.0
569,1004.93,1.0
570,1004.5,1.0
571,1004.5,0.0
572,1003.56,0.0
573,1004.49,1.0
574,1005.72,1.0
575,1005.37,1.0
576,1005.3,0.0
577,1005.26,1.0
578,1005.26,0.0
579,1005.25,0.0
580,1004.05,0.0
581,1004.19,0.0
582,1005.37,1.0
583,1005.34,0.0
584,1005.26,0.0
585,1005.26,0.0
586,1003.96,0.0
587,1005.36,0.0
588,1005.45,1.0
589,1006.33,1.0
590,1006.53,0.0
591,1006.51,1.0
592,1006.1,0.0
593,1006.99,1.0
594,1007.66,1.0
595,1008.18,1.0
596,1008.18,1.0
597,1008.18,0.0
598,1008.17,0.0
599,1008.18,0.0
600,1008.56,0.0
601,1008.17,0.0
602,1008.17,0.0
603,1008.8,0.0
604,1008.85,0.0
605,1008.84,0.0
606,1008.2,0.0
607,1008.21,0.0
608,1008.17,0.0
609,1008.17,0.0
610,1008.8,1.0
611,1008.8,0.0
612,1009.0,0.0
613,1009.0,0.0
614,1009.21,0.0
615,1009.94,1.0
616,1009.01,1.0
617,1010.65,1.0
618,1010.87,1.0
619,1010.91,0.0
620,1010.13,0.0
621,1010.12,0.0
622,1010.11,0.0
623,1010.11,0.0
624,1009.65,0.0
625,1009.8,0.0
626,1009.89,0.0
627,1009.89,0.0
628,1009.89,0.0
629,1010.12,0.0
630,1010.12,0.0
631,1010.94,1.0
632,1010.88,1.0
633,1010.27,0.0
634,1010.26,0.0
635,1010.26,0.0
636,1009.75,0.0
637,1009.97,0.0
638,1010.06,0.0
639,1009.82,0.0
640,1008.67,0.0
641,1009.94,0.0
642,1010.26,0.0
643,1010.27,0.0
644,1010.29,0.0
645,1010.93,1.0
646,1009.72,0.0
647,1008.84,0.0
648,1009.05,0.0
649,1009.05,0.0
650,1007.57,0.0
651,1007.77,0.0
652,1008.56,0.0
653,1008.86,0.0
654,1009.89,0.0
655,1009.88,0.0
656,1008.86,0.0
657,1009.75,0.0
658,1009.98,0.0
659,1010.79,1.0
660,1008.54,0.0
661,1010.98,0.0
662,1010.97,0.0
663,1010.68,0.0
664,1011.67,1.0
665,1011.65,1.0
666,1011.23,0.0
667,1010.51,0.0
668,1010.57,1.0
669,1010.79,0.0
670,1010.81,0.0
671,1012.0,0.0
672,1011.96,0.0
673,1011.69,0.0
674,1010.73,0.0
675,1010.78,0.0
676,1011.3,0.0
677,1011.52,0.0
678,1010.64,0.0
679,1011.45,0.0
680,1010.49,0.0
681,1011.52,1.0
682,1011.99,0.0
683,1012.25,1.0
684,1012.25,0.0
685,1012.25,0.0
686,1011.1,0.0
687,1012.2,0.0
688,1012.25,0.0
689,1011.93,0.0
690,1011.9,1.0
691,1012.97,1.0
692,1012.96,0.0
693,1010.92,0.0
694,1011.02,0.0
695,1010.8,0.0
696,1011.48,0.0
697,1010.75,0.0
698,1011.34,0.0
699,1011.48,0.0
700,1013.0,1.0
701,1011.32,0.0
702,1011.31,0.0
703,1011.7,0.0
704,1011.23,0.0
705,1009.33,0.0
706,1010.51,0.0
707,1010.02,0.0
708,1009.94,0.0
709,1010.87,1.0
710,1010.79,1.0
711,1009.98,0.0
712,1009.96,0.0
713,1009.96,0.0
714,1009.95,0.0
715,1009.96,0.0
716,1009.95,0.0
717,1009.96,0.0
718,1009.95,0.0
719,1011.26,1.0
720,1012.04,1.0
721,1011.88,0.0
722,1011.86,0.0
723,1011.87,0.0
724,1011.86,0.0
725,1011.93,0.0
726,1011.86,0.0
727,1011.28,0.0
728,1011.45,0.0
729,1011.79,0.0
730,1011.72,0.0
731,1011.77,0.0
732,1011.69,0.0
733,1011.61,0.0
734,1011.35,0.0
735,1010.37,0.0
736,1011.08,0.0
737,1011.11,0.0
738,1011.15,0.0
739,1011.03,0.0
740,1011.02,0.0
741,1011.11,0.0
742,1011.75,1.0
743,1012.04,1.0
744,1012.03,0.0
745,1010.53,0.0
746,1009.95,0.0
747,1007.27,0.0
748,1007.49,0.0
749,1007.49,0.0
750,1008.48,1.0
751,1008.87,1.0
752,1009.02,0.0
753,1009.8,1.0
754,1009.79,1.0
755,1009.79,0.0
756,1009.79,1.0
757,1010.3,1.0
758,1010.33,0.0
759,1010.96,1.0
760,1010.37,1.0
761,1011.09,0.0
762,1010.19,1.0
763,1011.55,1.0
764,1011.7,1.0
765,1011.74,0.0
766,1010.51,0.0
767,1010.51,0.0
768,1011.43,1.0
769,1011.68,0.0
770,1011.75,1.0
771,1011.68,0.0
772,1012.18,1.0
773,1012.98,1.0
774,1013.0,1.0
775,1012.99,0.0
776,1012.63,0.0
777,1013.83,1.0
778,1014.18,1.0
779,1014.1,0.0
780,1013.46,0.0
781,1014.19,0.0
782,1014.31,0.0
783,1014.38,0.0
784,1014.85,0.0
785,1013.45,0.0
786,1014.85,1.0
787,1014.84,0.0
788,1014.9,0.0
789,1014.91,0.0
790,1013.85,0.0
791,1014.92,0.0
792,1014.82,0.0
793,1014.2,0.0
794,1014.94,1.0
795,1013.75,0.0
796,1014.45,0.0
797,1014.95,1.0
798,1014.84,0.0
799,1014.79,0.0
800,1015.0,0.0
801,1014.0,0.0
802,1014.38,1.0
803,1015.0,0.0
804,1015.0,0.0
805,1015.0,0.0
806,1015.0,0.0
807,1015.0,0.0
808,1015.0,0.0
809,1015.0,0.0
810,1015.0,0.0
811,1014.99,0.0
812,1014.99,0.0
813,1015.0,0.0
814,1015.0,0.0
815,1015.0,0.0
816,1015.0,0.0
817,1015.0,0.0
818,1015.0,0.0
819,1015.0,0.0
820,1014.99,0.0
821,1015.0,0.0
822,1014.36,0.0
823,1013.37,0.0
824,1014.41,0.0
825,1014.87,0.0
826,1014.85,0.0
827,1014.64,1.0
828,1012.73,0.0
829,1011.04,0.0
830,1012.69,0.0
831,1010.93,0.0
832,1011.87,0.0
833,1012.04,0.0
834,1012.12,0.0
835,1011.05,1.0
836,1012.36,0.0
837,1013.1,1.0
838,1014.46,1.0
839,1014.76,1.0
840,1014.99,1.0
841,1015.0,0.0
842,1015.0,0.0
843,1015.0,0.0
844,1014.98,0.0
845,1015.0,0.0
846,1014.02,0.0
847,1014.99,1.0
848,1014.19,0.0
849,1016.13,1.0
850,1016.58,1.0
851,1017.49,1.0
852,1017.99,1.0
853,1018.0,1.0
854,1017.27,1.0
855,1017.99,1.0
856,1018.76,1.0
857,1019.1,1.0
858,1019.1,1.0
859,1018.24,0.0
860,1019.1,1.0
861,1018.58,0.0
862,1015.43,0.0
863,1015.79,0.0
864,1016.99,0.0
865,1017.11,1.0
866,1017.33,0.0
867,1017.41,1.0
868,1018.04,0.0
869,1017.11,0.0
870,1017.05,1.0
871,1017.34,1.0
872,1018.17,1.0
873,1016.51,0.0
874,1018.92,1.0
875,1019.07,1.0
876,1018.13,0.0
877,1018.06,0.0
878,1018.35,0.0
879,1018.35,0.0
880,1019.08,1.0
881,1019.11,0.0
882,1019.11,1.0
883,1019.36,1.0
884,1019.85,0.0
885,1020.0,0.0
886,1019.99,0.0
887,1020.0,0.0
888,1020.0,0.0
889,1020.0,0.0
890,1019.99,0.0
891,1020.0,0.0
892,1020.0,0.0
893,1019.99,0.0
894,1019.99,0.0
895,1019.99,0.0
896,1019.99,0.0
897,1021.0,1.0
898,1020.99,0.0
899,1020.99,0.0
900,1021.0,0.0
901,1021.88,1.0
902,1022.85,1.0
903,1023.0,1.0
904,1023.0,1.0
905,1023.0,0.0
906,1023.45,1.0
907,1023.79,1.0
908,1024.0,1.0
909,1023.86,0.0
910,1023.89,0.0
911,1023.83,0.0
912,1024.54,0.0
913,1024.45,0.0
914,1024.65,0.0
915,1024.24,0.0
916,1024.77,0.0
917,1024.8,0.0
918,1023.85,0.0
919,1024.84,0.0
920,1024.73,0.0
921,1024.84,0.0
922,1024.84,0.0
923,1024.83,0.0
924,1024.77,0.0
925,1024.65,0.0
926,1024.76,0.0
927,1024.69,0.0
928,1024.77,0.0
929,1024.76,0.0
930,1024.97,0.0
931,1025.0,0.0
932,1025.0,0.0
933,1024.99,0.0
934,1024.99,0.0
935,1025.0,0.0
936,1024.99,0.0
937,1024.99,0.0
938,1023.41,0.0
939,1023.91,0.0
940,1022.87,0.0
941,1022.62,0.0
942,1022.12,0.0
943,1022.8,1.0
944,1023.92,0.0
945,1024.99,1.0
946,1024.99,1.0
947,1025.0,0.0
948,1025.0,0.0
949,1025.0,0.0
950,1024.99,0.0
951,1024.99,0.0
952,1025.0,0.0
953,1025.0,0.0
954,1025.0,0.0
955,1024.99,0.0
956,1024.99,0.0
957,1023.92,0.0
958,1023.63,0.0
959,1022.81,0.0
960,1024.0,1.0
961,1023.83,0.0
962,1023.84,0.0
963,1023.97,0.0
964,1023.96,0.0
965,1023.98,0.0
966,1024.0,0.0
967,1024.0,0.0
968,1024.0,0.0
969,1024.0,0.0
970,1024.98,1.0
971,1024.78,0.0
972,1024.78,0.0
973,1024.99,0.0
974,1024.89,0.0
975,1024.99,0.0
976,1024.99,0.0
977,1024.9,0.0
978,1024.89,0.0
979,1024.9,0.0
980,1024.98,0.0
981,1024.89,0.0
982,1024.99,0.0
983,1025.0,0.0
984,1024.99,0.0
985,1025.0,0.0
986,1025.0,0.0
987,1024.99,0.0
988,1025.0,0.0
989,1024.99,0.0
990,1025.0,0.0
991,1025.0,0.0
992,1024.99,0.0
993,1025.0,0.0
994,1025.0,0.0
995,1024.61,0.0
996,1024.24,0.0
997,1024.82,0.0
998,1024.82,0.0
999,1024.85,0.0
1000,1024.79,0.0
1001,1024.99,0.0
1002,1024.54,0.0
1003,1024.53,0.0
1004,1024.53,0.0
1005,1024.54,0.0
1006,1024.54,0.0
1007,1024.54,0.0
1008,1024.54,0.0
1009,1023.12,0.0
1010,1015.05,0.0
1011,1006.08,0.0
1012,1005.66,0.0
1013,1006.0,1.0
1014,1011.48,0.0
1015,1012.61,0.0
1016,1012.17,1.0
1017,1012.17,1.0
1018,1012.68,1.0
1019,1012.89,0.0
1020,1013.71,0.0
1021,1015.28,0.0
1022,1015.43,0.0
1023,1015.42,0.0
1024,1014.28,0.0
1025,1015.29,0.0
1026,1015.28,0.0
1027,1018.14,1.0
1028,1017.02,1.0
1029,1018.6,1.0
1030,1018.6,0.0
1031,1019.01,1.0
1032,1019.99,1.0
1033,1019.0,0.0
1034,1019.03,0.0
1035,1019.88,1.0
1036,1019.0,0.0
1037,1019.7,1.0
1038,1019.55,0.0
1039,1019.05,0.0
1040,1018.16,0.0
1041,1018.16,0.0
1042,1018.16,0.0
1043,1017.48,0.0
1044,1016.87,0.0
1045,1017.61,1.0
1046,1017.49,0.0
1047,1017.69,0.0
1048,1015.17,0.0
1049,1015.67,0.0
1050,1015.68,0.0
1051,1015.68,0.0
1052,1015.68,0.0
1053,1015.67,0.0
1054,1015.65,0.0
1055,1015.61,0.0
1056,1015.43,0.0
1057,1015.84,0.0
1058,1015.77,0.0
1059,1016.5,1.0
1060,1016.22,0.0
1061,1017.08,1.0
1062,1016.7,1.0
1063,1018.38,1.0
1064,1018.73,1.0
1065,1018.77,1.0
1066,1019.96,1.0
1067,1018.46,1.0
1068,1020.0,1.0
1069,1018.86,0.0
1070,1019.03,0.0
1071,1019.89,1.0
1072,1019.8,0.0
1073,1019.77,0.0
1074,1019.68,1.0
1075,1018.86,0.0
1076,1017.54,0.0
1077,1017.68,0.0
1078,1019.52,1.0
1079,1019.8,1.0
1080,1018.63,0.0
1081,1019.98,1.0
1082,1020.9,1.0
1083,1023.2,1.0
1084,1023.19,1.0
1085,1023.2,1.0
1086,1022.73,0.0
1087,1023.95,1.0
1088,1023.99,0.0
1089,1023.99,1.0
1090,1024.0,0.0
1091,1024.22,1.0
1092,1024.18,0.0
1093,1024.54,0.0
1094,1024.19,0.0
1095,1024.5,0.0
1096,1024.5,0.0
1097,1024.2,0.0
1098,1024.32,0.0
1099,1024.31,0.0
1100,1024.32,0.0
1101,1024.31,0.0
1102,1024.31,0.0
1103,1024.12,0.0
1104,1024.82,0.0
1105,1023.84,0.0
1106,1022.93,0.0
1107,1023.47,0.0
1108,1022.96,0.0
1109,1023.4,0.0
1110,1023.16,0.0
1111,1023.07,0.0
1112,1020.13,0.0
1113,1021.49,0.0
1114,1020.47,0.0
1115,1020.04,0.0
1116,1021.1,1.0
1117,1019.11,1.0
1118,1020.2,0.0
1119,1018.24,0.0
1120,1018.98,0.0
1121,1019.35,1.0
1122,1021.27,1.0
1123,1020.2,0.0
1124,1020.03,0.0
1125,1020.49,0.0
1126,1024.93,1.0
1127,1024.93,0.0
1128,1025.09,0.0
1129,1026.57,1.0
1130,1025.84,0.0
1131,1025.0,0.0
1132,1024.16,0.0
1133,1023.8,0.0
1134,1023.91,0.0
1135,1023.48,0.0
1136,1023.25,0.0
1137,1021.16,0.0
1138,1023.28,0.0
1139,1023.22,0.0
1140,1023.0,0.0
1141,1023.14,0.0
1142,1024.11,1.0
1143,1026.84,1.0
1144,1026.5,1.0
1145,1027.1,1.0
1146,1027.04,0.0
1147,1026.08,0.0
1148,1027.6,1.0
1149,1027.4,0.0
1150,1026.36,0.0
1151,1017.35,0.0
1152,1023.4,0.0
1153,1023.14,0.0
1154,1022.97,1.0
1155,1022.63,0.0
1156,1024.17,0.0
1157,1025.0,0.0
1158,1025.6,0.0
1159,1026.7,0.0
1160,1026.7,0.0
1161,1026.98,1.0
1162,1026.98,0.0
1163,1026.99,0.0
1164,1027.18,1.0
1165,1027.18,0.0
1166,1027.51,1.0
1167,1027.51,0.0
1168,1027.49,0.0
1169,1027.5,0.0
1170,1027.5,0.0
1171,1027.5,0.0
1172,1027.49,0.0
1173,1027.5,0.0
1174,1027.56,0.0
1175,1028.49,1.0
1176,1028.47,1.0
1177,1028.48,0.0
1178,1028.5,0.0
1179,1032.0,1.0
1180,1034.0,0.0
1181,1033.7,0.0
1182,1033.79,0.0
1183,1033.46,1.0
1184,1033.96,0.0
1185,1033.9,0.0
1186,1033.9,0.0
1187,1033.98,0.0
1188,1032.73,0.0
1189,1034.0,1.0
1190,1030.71,0.0
1191,1030.24,0.0
1192,1029.4,0.0
1193,1029.33,0.0
1194,1029.3,0.0
1195,1029.3,1.0
1196,1027.48,1.0
1197,1026.52,0.0
1198,1026.39,0.0
1199,1024.68,0.0
1200,1025.58,0.0
1201,1027.07,1.0
1202,1027.36,0.0
1203,1025.99,1.0
1204,1025.95,0.0
1205,1027.28,0.0
1206,1027.55,0.0
1207,1027.1,0.0
1208,1026.49,0.0
1209,1026.4,0.0
1210,1027.81,1.0
1211,1028.75,1.0
1212,1029.4,1.0
1213,1029.39,1.0
1214,1029.39,1.0
1215,1029.96,1.0
1216,1029.41,0.0
1217,1029.99,0.0
1218,1029.33,0.0
1219,1029.26,0.0
1220,1029.26,0.0
1221,1028.75,0.0
1222,1029.95,1.0
1223,1029.73,0.0
1224,1029.97,0.0
1225,1029.98,0.0
1226,1029.69,0.0
1227,1029.91,0.0
1228,1029.89,0.0
1229,1029.76,0.0
1230,1029.98,0.0
1231,1029.87,0.0
1232,1029.52,0.0
1233,1029.54,0.0
1234,1029.26,0.0
1235,1028.79,0.0
1236,1028.56,0.0
1237,1026.14,0.0
1238,1028.18,0.0
1239,1026.99,0.0
1240,1026.7,0.0
1241,1026.41,0.0
1242,1026.12,0.0
1243,1023.21,0.0
1244,1023.5,0.0
1245,1023.98,0.0
1246,1024.41,1.0
1247,1025.94,1.0
1248,1026.65,1.0
1249,1028.77,1.0
1250,1027.28,0.0
1251,1027.77,0.0
1252,1025.9,1.0
1253,1026.16,0.0
1254,1025.28,0.0
1255,1025.25,0.0
1256,1025.01,0.0
1257,1024.79,0.0
1258,1027.11,1.0
1259,1027.29,1.0
1260,1027.74,1.0
1261,1026.8,0.0
1262,1025.23,0.0
1263,1025.0,0.0
1264,1025.81,0.0
1265,1025.63,0.0
1266,1025.64,0.0
1267,1024.58,0.0
1268,1024.01,0.0
1269,1023.77,0.0
1270,1023.72,0.0
1271,1022.92,0.0
1272,1022.78,0.0
1273,1022.79,0.0
1274,1023.12,1.0
1275,1023.32,1.0
1276,1020.62,0.0
